1869.jpeg,an indian dupattas of yellow color is a popular item
5083.jpeg,an indian nehru jackets of red color with white shirt and blue jeans
2746.jpeg,an indian kurta of yellow color with a side button
7114.jpeg,an indian kurta of pink color with white pants and a pink top
2316.jpeg,an indian gowns of maroon color with white and gold embroidery
6355.jpeg,an indian petticoats of blue color sari with golden border
4368.jpeg,an indian mojaris of blue color with gold detailing
1490.jpeg,an indian dhoti pants of different colors are lined up
5980.jpeg,an indian palazzos of two women in black and white
3157.jpeg,an indian leggings and salwars of a woman in a green top
4692.jpeg,an indian mojaris of red and gold
4738.jpeg,an indian mojaris of pink and gold
3507.jpeg,an indian lehenga of yellow and red with a red border
3012.jpeg,an indian leggings and salwars of a woman in a white top
6210.jpeg,an indian petticoats of a woman in a red dress
4387.jpeg,an indian mojaris of white and gold with a red pom pom
3442.jpeg,an indian leggings and salwars of a woman in a white and blue tunic
1185.jpeg,an indian dhoti pants of a woman
3911.jpeg,an indian lehenga of blue color with a contrasting border and a contrasting border
2603.jpeg,an indian kurta of grey color with white pants and a white shirt
7401.jpeg,an indian kurta of blue color with white pants and sandals
919.jpeg,an indian blouse of a woman with a blue and green striped top
2253.jpeg,an indian gowns of pink color with embroidery work
5596.jpeg,an indian palazzos of navy blue color with ruffles and a halt top
1886.jpeg,an indian dupattas of pink and gold with a red border
7051.jpeg,an indian kurta of yellow color with black dots on the dress
1756.jpeg,an indian dupattas of different colors are arranged in a row
6093.jpeg,an indian petticoats of four colors are arranged in a row
2879.jpeg,an indian kurta of black color with white pants and a black shirt
